document_name,page_number,paragraph_number,text,tokenized
7thEditionPolicy,30,0,"  Cancellation 
and Renewal  29 Cancellation 
Cancellation of this policy is something you should ordinarily have no 
reason to worry about. 
You can cancel any of the Optional Insurance Parts at any time by giving 
us or your agent at least twenty days written notice. Because all of the 
Compulsory Insurance Parts are required, you cannot cancel any of them 
separately.  You can, of course, cancel all of the Compulsory Insurance 
Parts by giving us or your agent at least twenty days written notice. 
We can cancel all of any part of this policy including your Compulsory 
Insurance if: 
1. You have not paid your premium on this policy. 
2. We find that you were responsible for fraud or material misrepre-
sentation when you applied for this policy or any extension or renewal of it. 
3. Your driver’s license or auto registration has been under suspension or 
revocation during the policy period. 
We can cancel Collision (Part 7) and Comprehensive (Part 9) on a vehicle:  1.  customarily driven by or owned by persons who have within the last five 
years been convicted of vehicular homicide, auto related fraud, or auto 
theft, or  2. customarily driven by or owned by persons who have within the last five 
years made an intentional and material misrepresentation  in making claim 
under those coverages, or  3.  customarily driven or owned by persons who have within the last three 
years, been convicted of any category of driving under the influence of 
alcohol or drugs, or  4.  for which a salvage title has been issued by the Registrar of Motor 
Vehicles unless a new certificate of title has been issued in accordance 
with Massachusetts law, or  5.  designated as a “high-theft vehicle” which does not have at least a 
minimum anti-theft or auto recovery device as prescribed by the 
Commissioner of Insurance.  We may likewise cancel: 
1.  Collision (Part 7) on a vehicle customarily driven by or owned by 
persons who, within three years preceding the effective date of this policy, 
have been involved in four or more at-fault auto accidents.  An 
",cancellation renewal cancellation cancellation policy ordinarily reason worry cancel optional insurance parts time give agent day write notice compulsory insurance parts require cancel separately course cancel compulsory insurance parts give agent day write notice cancel policy include compulsory insurance pay premium policy find responsible fraud material sentation apply policy extension renewal driver license auto registration suspension revocation policy period cancel collision comprehensive vehicle customarily drive own person year convict vehicular homicide auto relate fraud auto theft customarily drive own person year intentional material misrepresentation make claim coverage customarily drive own person year convict category drive influence alcohol drug salvage title issue registrar motor vehicles new certificate title issue accordance massachusetts law designate high theft vehicle minimum anti theft auto recovery device prescribe commissioner insurance likewise cancel collision vehicle customarily drive own person year precede effective date policy involve fault auto accident
7thEditionPolicy,31,0," 
30  Cancellation 
And Renewal 
(Continued) 
at-fault is one in which you or any person who customarily drives your 
auto was more than 50% at fault; and 
. 
2.  Comprehensive (Part 9) on a vehicle customarily driven by or 
owned by persons who have two or more total auto theft or fire 
insurance claims within the three years immediately preceding the 
effective date of this policy. 
If the driver’s license or auto registration of anyone residing in your 
household who usually operates your auto has been under sus- 
pension or revocation during the policy period, we may suspend 
coverage for that person under any of the Optional Insurance Parts of 
the policy.  We may also reduce the limits available for that person 
under Bodily Injury Caused By An Uninsured Auto (Part 3), Damage 
To Someone Else’s Property (Part 4) to the minimum limits we are 
required to sell. 
 We can cancel Towing And Labor (Part 11) for reasons other than 
those listed above if we do so within the first 90 days of the policy 
period. We can cancel, in the same manner, coverage limits which are 
higher than the limits we are required by law to sell you and any 
coverages designed to reduce the deductibles set by law. 
Automatic 
Massachusetts law provides that your policy automatically termi- 
Termination 
nates and a Notice of Cancellation will not be sent to you when:  1. You return the registration plates for your auto to the Registry of 
Motor Vehicles. 
2. You purchase a new policy with another company covering your 
auto and a new Certificate of Insurance is filed with the Registry of 
Motor Vehicles. 
3. You transfer title to your auto, and you do not register another 
auto.  In this case, the policy will terminate 30 days from the date of 
transfer of title. 
However, if more than one auto is described on the Coverage 
Selections Page, the termination of coverage applies only to the auto 
involved in any of the situations described above. 
Legal Notice 
Any notice of cancellation will be sent to you at your last address 
Requirement 
shown on the Coverage Selections Page at least 20 days prior to the 
",cancellation renewal continued fault person customarily drive auto fault comprehensive vehicle customarily drive own person total auto theft fire insurance claim year immediately precede effective date policy driver license auto registration reside household usually operate auto pension revocation policy period suspend coverage person optional insurance parts policy reduce limit available person bodily injury cause uninsured auto damage property minimum limit require sell cancel towing labor reason list day policy period cancel manner coverage limit high limit require law sell coverage design reduce deductible set law automatic massachusetts law provide policy automatically termination nate notice cancellation send return registration plate auto registry motor vehicles purchase new policy company cover auto new certificate insurance file registry motor vehicles transfer title auto register auto case policy terminate day date transfer title auto describe coverage selections page termination coverage apply auto involve situation describe legal notice notice cancellation send address requirement show coverage selections page day prior
7thEditionPolicy,32,0,"    Cancellation  And Renewal  (Continued) 
31 effective date.  A notice sent by regular mail for which a certificate of 
mailing receipt has been obtained from the United States Postal 
Service, will be considered sufficient notice.  In order for us to cancel the rights of any secured lender shown on the 
Coverage Selections Page, a notice of cancellation must also be sent 
to the secured lender in a similar manner. 
If we cancel this policy in its entirety, the cancellation is not effective 
unless we send the required notice to the Registry of Motor Vehicles. 
If we cancel, the amount of your refund will be determined by a pro 
rata table based on the number of days the policy was in effect.   
If the policy is cancelled by you or by law, you will get a refund which 
is less than proportional to the time involved.  It will be based instead 
on a “short rate” table which compensates us for our expenses in 
servicing your policy. 
No refund of premium will be sent to you upon cancellation of the 
policy until we receive a receipt showing that the registration plates 
assigned to the insured motor vehicle have been returned to the 
Registry of Motor Vehicles or other document showing that you have 
replaced the insurance required by law. 
If you think that we have cancelled your policy illegally, you can 
appeal to the Board of Appeals on Motor Vehicle Liability Policies and 
Bonds.  Your cancellation notice will explain how to appeal. 
Renewal 
If we decide not to renew this policy or any of its Parts, we must mail 
our notice to your agent or to you at your last address shown  on the 
Coverage Selections Page at least 45 days before your policy runs 
out.  A notice sent by regular mail for which a certificate of mailing 
receipt has been obtained from the United States Postal Service will 
be considered sufficient notice.  If we require a renewal application, 
and you fail to complete and return it to us within the specified time, 
we then have the right to cancel the renewal policy.  ",cancellation renewal continued effective date notice send regular mail certificate mail receipt obtain united states postal service consider sufficient notice order cancel right secured lender show coverage selections page notice cancellation send secured lender similar manner cancel policy entirety cancellation effective send require notice registry motor vehicles cancel refund determine pro rata table base number day policy effect policy cancel law refund proportional time involve base instead short rate table compensate expense service policy refund premium send cancellation policy receive receipt show registration plate assign insure motor vehicle return registry motor vehicles document show replace insurance require law think cancel policy illegally appeal board appeals motor vehicle liability policies bonds cancellation notice explain appeal renewal decide renew policy part mail notice agent address show coverage selections page day policy run notice send regular mail certificate mail receipt obtain united states postal service consider sufficient notice require renewal application fail complete return specified time right cancel renewal policy
7thEditionPolicy,33,0," 
32 
When There is 
An Accident Or Loss 
First, 
Call an ambulance or the police and, of course, cooperate with 
Help Any 
them.  Do whatever is reasonable to protect the automobile from 
Injured Person 
further damage or loss.  We will pay for any reasonable expenses incurred 
in doing this. 
Second, 
Under Massachusetts law, notice to the local or state police and the 
Notify The Police, Registry of Motor Vehicles is required within 5 days if there is 
Registry Or Fire 
anyone injured in an accident, no matter how slight the injury, or if 
Department 
there is reason to believe that there has been over $1,000 in total property 
damage. 
Within 24 hours, notify both the police and us if your auto is stolen or if 
you have been involved in a hit-and-run accident.  You must report a fire 
loss to the fire department.  The notice to the police or the fire department 
must be on the form required by law. 
Third, 
We do not know about accidents or losses until you or someone 
File The Claim 
else notifies us.  We, or our agent, must be notified promptly of the 
With Us 
accident or loss by you or someone on your behalf.  The notification 
should include as many details as possible, including names and 
addresses of drivers, injured persons and witnesses.  If you or any person 
seeking payment under this policy fail to notify us promptly of any accident 
or claim under Parts 2, 3, 6, or 12 of this policy, we may not be required to 
pay claims under any of these parts. 
If you are filing a claim for damage to your auto, you or someone on your 
behalf must file a proof of loss within 91 days after the accident. 
Fourth, 
After an accident or loss, you or anyone else covered under this 
Cooperate 
policy must cooperate with us in the investigation, settlement and 
With Us 
defense of any claim or lawsuit.  We must be sent copies of all legal 
documents in connection with the accident or loss.  We may also require you and any person seeking payment under any part 
of this policy to submit to an examination under oath at a place designated 
by us, within a reasonable time after we are notified of the claim. 
If anyone makes a claim or seeks payment under Personal Injury 
Protection, Bodily Injury Caused By An Uninsured Auto, Medical 
Payments, or Bodily Injury Caused By An Underinsured Auto (Parts 2, 3, 6 
or 12), we have a right to require that person to be examined by doctors 
selected by us.  If anyone seeks continuing payments under any of these 
Parts, we may also require additional examinations at reasonable 
intervals.  We will pay for these examinations.  We must also be 
authorized to obtain medical reports and other records pertinent to the 
claim. 
Failure to cooperate with us may result in the denial of the claim. 
",accident loss ambulance police course cooperate help reasonable protect automobile injured person damage loss pay reasonable expense incur massachusetts law notice local state police notify police registry motor vehicles require day registry fire injure accident matter slight injury department reason believe total property damage hour notify police auto steal involve hit run accident report fire loss fire department notice police fire department form require law know accident loss file claim notify agent notify promptly accident loss behalf notification include detail possible include name address driver injure person witness person seek payment policy fail notify promptly accident claim parts policy require pay claim part file claim damage auto behalf file proof loss day accident accident loss cover cooperate policy cooperate investigation settlement defense claim lawsuit send copy legal document connection accident loss require person seek payment policy submit examination oath place designate reasonable time notify claim make claim seek payment personal injury protection bodily injury cause uninsured auto medical payments bodily injury cause underinsured auto parts right require person examine doctor select seek continue payment parts require additional examination reasonable interval pay examination authorize obtain medical report record pertinent claim failure cooperate result denial claim
7thEditionPolicy,34,0," 
Safe Driver 
Insurance Plan 33
How The 
This policy is subject to the Safe Driver Insurance Plan.  The Safe 
Safe Driver 
Driver Insurance Plan varies the premium for this policy based 
Insurance Plan 
upon your driver record and that of the other drivers covered by this 
Works 
policy. 
The Plan increases or decreases the premium for this policy 
through the application of rating steps.  The step number assigned 
to your policy determines whether you receive a credit or are as- 
sessed a surcharge. Step 15 is a neutral step. Every step above 15 
results in a higher premium and every step below 15 results in a 
lower premium.  A minimum of two and a maximum of five upward 
steps will be assigned to each surchargeable at-fault accident or 
surchargeable moving traffic violation.  
We will send you a “Safe Driver Insurance Plan Statement” with 
your Coverage Selections Page if this policy is not entitled to a 
maximum credit. 
We will also send you a booklet that includes an explanation of the 
Plan.                   
Remember:  Defensive Driving 
Can Save Your Life And Your 
Money 
",safe driver insurance plan policy subject safe driver insurance plan safe safe driver driver insurance plan vary premium policy base insurance plan driver record driver cover work policy plan increase decrease premium policy application rating step step number assign policy determine receive credit sesse surcharge step neutral step step result high premium step result low premium minimum maximum upward step assign surchargeable fault accident surchargeable move traffic violation send safe driver insurance plan statement coverage selections page policy entitle maximum credit send booklet include explanation plan remember defensive driving save life money
PP_00_01_06_98,0,0,"PERSONAL AUTO
PP 00 01 06 98
PP 00 01 06 98
Copyright, Insurance Services Office, Inc.,  1997 
Page 1 of 12
PERSONAL AUTO POLICY
AGREEMENT
In return for payment of the premium and subject to all the terms of this policy, we agree with you as follows:
DEFINITIONS
A. Throughout this policy, ""you"" and ""your"" refer to:
1. The ""named insured"" shown in the Declara-
tions; and
2. The spouse if a resident of the same house-
hold",personal auto pp pp copyright insurance services office page personal auto policy agreement return payment premium subject term policy agree follow definition policy refer name insure show tion spouse resident hold
PP_00_01_06_98,0,1,"If the spouse ceases to be a resident of the same
household during the policy period or prior to the
inception of this policy, the spouse will be consid-
ered ""you"" and ""your"" under this policy but only
until the earlier of:
1. The end of 90 days following the spouse's
change of residency;
2. The effective date of another policy listing the
spouse as a named insured; or
3. The end of the policy period",spouse cease resident household policy period prior inception policy spouse ered policy early end day follow spouse change residency effective date policy list spouse name insure end policy period
PP_00_01_06_98,0,2,"C. For purposes of this policy, a private passenger
type auto, pickup or van shall be deemed to be
owned by a person if leased:
1. Under a written agreement to that person; and
2. For a continuous period of at least 6 months",purpose policy private passenger type auto pickup van shall deem own person lease write agreement person continuous period month
PP_00_01_06_98,0,3,"F. ""Family member"" means a person related to you
by blood, marriage or adoption who is a resident
of your household. This includes a ward or foster
child",family member mean person relate blood marriage adoption resident household include ward foster child
PP_00_01_06_98,0,4,"I. ""Trailer"" means a vehicle designed to be pulled by
a:
1. Private passenger auto; or
2. Pickup or van",trailer mean vehicle design pull private passenger auto pickup van
PP_00_01_06_98,0,5,"4. Any auto or ""trailer"" you do not own while used
as a temporary substitute for any other vehicle
described in this definition which is out of nor-
mal use because of its:
a. Breakdown;
b. Repair;
c. Servicing;
d. Loss; or
e. Destruction",auto trailer temporary substitute vehicle describe definition mal use breakdown repair servicing loss destruction
PP_00_01_06_98,0,6,"K. ""Newly acquired auto"":
1. ""Newly acquired auto"" means any of the follow-
ing types of vehicles you become the owner of
during the policy period:
a. A private passenger auto; or
b. A pickup or van, for which no other insur-
ance policy provides coverage, that:
(1) Has a Gross Vehicle Weight of less
than 10,000 lbs.; and
(2) Is not used for the delivery or transpor-
tation of goods and materials unless
such use is:
(a) Incidental to your ""business"" of in-
stalling, maintaining or repairing
furnishings or equipment; or
(b) For farming or ranching",newly acquire auto newly acquire auto mean ing type vehicle owner policy period private passenger auto pickup van ance policy provide coverage gross vehicle weight lb delivery tation good material use incidental business stalling maintain repair furnishing equipment b farm ranch
PP_00_01_06_98,0,7,"2. Coverage for a ""newly acquired auto"" is pro-
vided as described below. If you ask us to in-
sure a ""newly acquired auto"" after a specified
time period described below has elapsed, any
coverage we provide for a ""newly acquired
auto"" will begin at the time you request the
coverage",coverage newly acquire auto vide describe ask sure newly acquire auto specify time period describe elapse coverage provide newly acquire auto begin time request coverage
PP_00_01_06_98,0,8,"a. For any coverage provided in this policy
except Coverage For Damage To Your
Auto, a ""newly acquired auto"" will have the
broadest coverage we now provide for any
vehicle shown in the Declarations. Cover-
age begins on the date you become the
owner. However, for this coverage to apply
to a ""newly acquired auto"" which is in addi-
tion to any vehicle shown in the Declara-
tions, you must ask us to insure it within 14
days after you become the owner",coverage provide policy coverage damage auto newly acquire auto broad coverage provide vehicle show declarations age begin date owner coverage apply newly acquire auto tion vehicle show tion ask insure day owner
PP_00_01_06_98,1,0,"Page 2 of 12
Copyright, Insurance Services Office, Inc.,  1997
PP 00 01 06 98
If a ""newly acquired auto"" replaces a vehi-
cle shown in the Declarations, coverage is
provided for this vehicle without your hav-
ing to ask us to insure it",page copyright insurance services office pp newly acquire auto replace cle show declarations coverage provide vehicle ing ask insure
PP_00_01_06_98,1,1,"b. Collision Coverage for a ""newly acquired
auto"" begins on the date you become the
owner. However, for this coverage to apply,
you must ask us to insure it within:
(1) 14 days after you become the owner if
the Declarations indicate that Collision
Coverage applies to at least one auto",collision coverage newly acquire auto begin date owner coverage apply ask insure day owner declarations indicate collision coverage apply auto
PP_00_01_06_98,1,2,"In this case, the ""newly acquired auto""
will have the broadest coverage we now
provide for any auto shown in the Dec-
larations",case newly acquire auto broad coverage provide auto show laration
PP_00_01_06_98,1,3,"(2) Four days after you become the owner
if the Declarations do not indicate that
Collision Coverage applies to at least
one auto. If you comply with the 4 day
requirement and a loss occurred before
you asked us to insure the ""newly ac-
quired auto"", a Collision deductible of
$500 will apply",day owner declarations indicate collision coverage apply auto comply day requirement loss occur ask insure newly quired auto collision deductible apply
PP_00_01_06_98,1,4,"c. Other Than Collision Coverage for a ""newly
acquired auto"" begins on the date you be-
come the owner. However, for this cover-
age to apply, you must ask us to insure it
within:
(1) 14 days after you become the owner if
the Declarations indicate that Other
Than Collision Coverage applies to at
least one auto. In this case, the ""newly
acquired auto"" will have the broadest
coverage we now provide for any auto
shown in the Declarations",collision coverage newly acquire auto begin date come owner age apply ask insure day owner declarations indicate collision coverage apply auto case newly acquire auto broad coverage provide auto show declaration
PP_00_01_06_98,1,5,"(2) Four days after you become the owner
if the Declarations do not indicate that
Other Than Collision Coverage applies
to at least one auto. If you comply with
the 4 day requirement and a loss oc-
curred before you asked us to insure the
""newly acquired auto"", an Other Than
Collision deductible of $500 will apply",day owner declarations indicate collision coverage apply auto comply day requirement loss curre ask insure newly acquire auto collision deductible apply
PP_00_01_06_98,1,6,"PART A – LIABILITY COVERAGE
INSURING AGREEMENT
A. We will pay damages for ""bodily injury"" or
""property damage"" for which any ""insured"" be-
comes legally responsible because of an auto ac-
cident. Damages include prejudgment interest
awarded against the ""insured"". We will settle or
defend, as we consider appropriate, any claim or
suit asking for these damages. In addition to our
limit of liability, we will pay all defense costs we
incur. Our duty to settle or defend ends when our
limit of liability for this coverage has been ex-
hausted by payment of judgments or settlements",liability coverage insuring agreement pay damage bodily injury property damage insure come legally responsible auto cident damage include prejudgment interest award insure settle defend consider appropriate claim suit ask damage addition limit liability pay defense cost incur duty settle defend end limit liability coverage hauste payment judgment settlement
PP_00_01_06_98,1,7,"We have no duty to defend any suit or settle any
claim for ""bodily injury"" or ""property damage"" not
covered under this policy",duty defend suit settle claim bodily injury property damage cover policy
PP_00_01_06_98,1,8,"B. ""Insured"" as used in this Part means:
1. You or any ""family member"" for the ownership,
maintenance or use of any auto or ""trailer""",insure mean family member ownership maintenance use auto trailer
PP_00_01_06_98,1,9,"3. For ""your covered auto"", any person or organi-
zation but only with respect to legal responsi-
bility for acts or omissions of a person for
whom coverage is afforded under this Part",covered auto person zation respect legal bility act omission person coverage afford
PP_00_01_06_98,1,10,"4. For any auto or ""trailer"", other than ""your cov-
ered auto"", any other person or organization
but only with respect to legal responsibility for
acts or omissions of you or any ""family mem-
ber"" for whom coverage is afforded under this
Part. This Provision (B.4.) applies only if the
person or organization does not own or hire the
auto or ""trailer""",auto trailer ered auto person organization respect legal responsibility act omission family ber coverage afford provision apply person organization hire auto trailer
PP_00_01_06_98,1,11,"SUPPLEMENTARY PAYMENTS
In addition to our limit of liability, we will pay on be-
half of an ""insured"":
1. Up to $250 for the cost of bail bonds required
because of an accident, including related traf-
fic law violations. The accident must result in
""bodily injury"" or ""property damage"" covered
under this policy",supplementary payment addition limit liability pay half insure cost bail bond require accident include relate fic law violation accident result bodily injury property damage cover policy
PP_00_01_06_98,1,12,"3. Interest accruing after a judgment is entered in
any suit we defend. Our duty to pay interest
ends when we offer to pay that part of the
judgment which does not exceed our limit of li-
ability for this coverage",interest accrue judgment enter suit defend duty pay interest end offer pay judgment exceed limit ability coverage
PP_00_01_06_98,1,13,"4. Up to $200 a day for loss of earnings, but not
other income, because of attendance at hear-
ings or trials at our request",day loss earning income attendance ing trial request
PP_00_01_06_98,1,14,"EXCLUSIONS
A. We do not provide Liability Coverage for any
""insured"":
1. Who intentionally causes ""bodily injury"" or
""property damage""",exclusion provide liability coverage insure intentionally cause bodily injury property damage
PP_00_01_06_98,2,0,"PP 00 01 06 98
Copyright, Insurance Services Office, Inc.,  1997 
Page 3 of 12
3. For ""property damage"" to property:
a. Rented to;
b. Used by; or
c. In the care of;
that ""insured""",pp copyright insurance services office page property damage property rent care insure
PP_00_01_06_98,2,1,"This Exclusion (A.4.) does not apply to ""bodily
injury"" to a domestic employee unless workers'
compensation benefits are required or avail-
able for that domestic employee",exclusion apply bodily injury domestic employee worker compensation benefit require able domestic employee
PP_00_01_06_98,2,2,"5. For that ""insured's"" liability arising out of the
ownership or operation of a vehicle while it is
being used as a public or livery conveyance",insure liability arise ownership operation vehicle public livery conveyance
PP_00_01_06_98,2,3,"6. While employed or otherwise engaged in the
""business"" of:
a. Selling;
b. Repairing;
c. Servicing; d. Storing; or
e. Parking;
vehicles designed for use mainly on public
highways. This includes road testing and deliv-
ery. This Exclusion (A.6.) does not apply to the
ownership, maintenance or use of ""your cov-
ered auto"" by:
a. You;
b. Any ""family member""; or
c. Any partner, agent or employee of you or
any ""family member""",employ engage business selling repairing servicing storing parking vehicle design use mainly public highway include road testing ery exclusion apply ownership maintenance use ered auto family member partner agent employee family member
PP_00_01_06_98,2,4,"7. Maintaining or using any vehicle while that
""insured"" is employed or otherwise engaged in
any ""business"" (other than farming or ranching)
not described in Exclusion A.6",maintain vehicle insure employ engage business farm ranch describe exclusion
PP_00_01_06_98,2,5,"This Exclusion (A.7.) does not apply to the
maintenance or use of a:
a. Private passenger auto;
b. Pickup or van; or
c. ""Trailer"" used with a vehicle described in a",exclusion apply maintenance use private passenger auto pickup van trailer vehicle describe
PP_00_01_06_98,2,6,"8. Using a vehicle without a reasonable belief
that that ""insured"" is entitled to do so. This
Exclusion (A.8.) does not apply to a ""family
member"" using ""your covered auto"" which is
owned by you",vehicle reasonable belief insure entitle exclusion apply family member covered auto own
PP_00_01_06_98,2,7,"9. For ""bodily injury"" or ""property damage"" for
which that ""insured"":
a. Is an insured under a nuclear energy liabil-
ity policy; or
b. Would be an insured under a nuclear en-
ergy liability policy but for its termination
upon exhaustion of its limit of liability",bodily injury property damage insure insure nuclear energy ity policy insure nuclear ergy liability policy termination exhaustion limit liability
PP_00_01_06_98,2,8,"A nuclear energy liability policy is a policy is-
sued by any of the following or their succes-
sors:
a. Nuclear Energy Liability Insurance Asso-
ciation;
b. Mutual Atomic Energy Liability Underwrit-
ers; or
c. Nuclear Insurance Association of Canada",nuclear energy liability policy policy sue follow sor nuclear energy liability insurance ciation mutual atomic energy liability er nuclear insurance association canada
PP_00_01_06_98,2,9,"B. We do not provide Liability Coverage for the own-
ership, maintenance or use of:
1. Any vehicle which:
a. Has fewer than four wheels; or
b. Is designed mainly for use off public roads",provide liability coverage ership maintenance use vehicle few wheel design mainly use public road
PP_00_01_06_98,2,10,"This Exclusion (B.1.) does not apply:
a. While such vehicle is being used by an
""insured"" in a medical emergency;
b. To any ""trailer""; or
c. To any non-owned golf cart",exclusion apply vehicle insure medical emergency trailer non own golf cart
PP_00_01_06_98,2,11,"2. Any vehicle, other than ""your covered auto"",
which is:
a. Owned by you; or
b. Furnished or available for your regular use",vehicle covered auto own furnished available regular use
PP_00_01_06_98,2,12,"3. Any vehicle, other than ""your covered auto"",
which is:
a. Owned by any ""family member""; or
b. Furnished or available for the regular use
of any ""family member""",vehicle covered auto own family member furnished available regular use family member
PP_00_01_06_98,2,13,"However, this Exclusion (B.3.) does not apply
to 
you 
while 
you 
are 
maintaining 
or
""occupying"" any vehicle which is:
a. Owned by a ""family member""; or
b. Furnished or available for the regular use
of a ""family member""",exclusion apply maintain occupy vehicle own family member furnished available regular use family member
PP_00_01_06_98,2,14,"4. Any vehicle, located inside a facility designed
for racing, for the purpose of:
a. Competing in; or
b. Practicing or preparing for;
any prearranged or organized racing or speed
contest",vehicle locate inside facility design racing purpose compete practicing prepare prearranged organized racing speed contest
PP_00_01_06_98,3,0,"Page 4 of 12
Copyright, Insurance Services Office, Inc.,  1997
PP 00 01 06 98
LIMIT OF LIABILITY
A. The limit of liability shown in the Declarations for
each person for Bodily Injury Liability is our
maximum limit of liability for all damages, includ-
ing damages for care, loss of services or death,
arising out of ""bodily injury"" sustained by any one
person in any one auto accident. Subject to this
limit for each person, the limit of liability shown in
the Declarations for each accident for Bodily In-
jury Liability is our maximum limit of liability for all
damages for ""bodily injury"" resulting from any one
auto accident",page copyright insurance services office pp limit liability limit liability show declarations person bodily injury liability maximum limit liability damage ing damage care loss service death arise bodily injury sustain person auto accident subject limit person limit liability show declarations accident bodily jury liability maximum limit liability damage bodily injury result auto accident
PP_00_01_06_98,3,1,"The limit of liability shown in the Declarations for
each accident for Property Damage Liability is our
maximum limit of liability for all ""property dam-
age"" resulting from any one auto accident",limit liability show declarations accident property damage liability maximum limit liability property age result auto accident
PP_00_01_06_98,3,2,"This is the most we will pay regardless of the
number of:
1. ""Insureds"";
2. Claims made;
3. Vehicles or premiums shown in the Declara-
tions; or
4. Vehicles involved in the auto accident",pay regardless number insured claim vehicle premium show tion vehicle involve auto accident
PP_00_01_06_98,3,3,"B. No one will be entitled to receive duplicate pay-
ments for the same elements of loss under this
coverage and:
1. Part B or Part C of this policy; or
2. Any Underinsured Motorists Coverage pro-
vided by this policy",entitle receive duplicate ment element loss coverage b c policy underinsured motorists coverage vide policy
PP_00_01_06_98,3,4,"OUT OF STATE COVERAGE
If an auto accident to which this policy applies occurs
in any state or province other than the one in which
""your covered auto"" is principally garaged, we will
interpret your policy for that accident as follows:
A. If the state or province has:
1. A financial responsibility or similar law specify-
ing limits of liability for ""bodily injury"" or
""property damage"" higher than the limit shown
in the Declarations, your policy will provide the
higher specified limit",state coverage auto accident policy apply occur state province covered auto principally garage interpret policy accident follow state province financial responsibility similar law ing limit liability bodily injury property damage high limit show declarations policy provide high specify limit
PP_00_01_06_98,3,5,"2. A compulsory insurance or similar law requir-
ing a nonresident to maintain insurance when-
ever the nonresident uses a vehicle in that
state or province, your policy will provide at
least the required minimum amounts and types
of coverage",compulsory insurance similar law e nonresident maintain insurance nonresident use vehicle state province policy provide require minimum amount type coverage
PP_00_01_06_98,3,6,"FINANCIAL RESPONSIBILITY
When this policy is certified as future proof of finan-
cial responsibility, this policy shall comply with the
law to the extent required",financial responsibility policy certify future proof cial responsibility policy shall comply law extent require
PP_00_01_06_98,3,7,"OTHER INSURANCE
If there is other applicable liability insurance we will
pay only our share of the loss. Our share is the pro-
portion that our limit of liability bears to the total of all
applicable limits. However, any insurance we provide
for a vehicle you do not own shall be excess over any
other collectible insurance",insurance applicable liability insurance pay share loss share portion limit liability bear total applicable limit insurance provide vehicle shall excess collectible insurance
PP_00_01_06_98,3,8,"PART B – MEDICAL PAYMENTS COVERAGE
INSURING AGREEMENT
A. We will pay reasonable expenses incurred for
necessary medical and funeral services because
of ""bodily injury"":
1. Caused by accident; and
2. Sustained by an ""insured""",b medical payment coverage insuring agreement pay reasonable expense incur necessary medical funeral service bodily injury cause accident sustain insured
PP_00_01_06_98,3,9,"We will pay only those expenses incurred for
services rendered within 3 years from the date of
the accident",pay expense incur service render year date accident
PP_00_01_06_98,3,10,"B. ""Insured"" as used in this Part means:
1. You or any ""family member"":
a. While ""occupying""; or
b. As a pedestrian when struck by;
a motor vehicle designed for use mainly on
public roads or a trailer of any type",insure mean family member occupy pedestrian strike motor vehicle design use mainly public road trailer type
PP_00_01_06_98,3,11,"EXCLUSIONS
We do not provide Medical Payments Coverage for
any ""insured"" for ""bodily injury"":
1. Sustained while ""occupying"" any motorized
vehicle having fewer than four wheels",exclusion provide medical payments coverage insure bodily injury sustain occupy motorize vehicle have few wheel
PP_00_01_06_98,3,12,"2. Sustained while ""occupying"" ""your covered
auto"" when it is being used as a public or livery
conveyance. This Exclusion (2.) does not ap-
ply to a share-the-expense car pool",sustain occupy cover auto public livery conveyance exclusion ply share expense car pool
PP_00_01_06_98,3,13,"4. Occurring during the course of employment if
workers' compensation benefits are required or
available for the ""bodily injury""",occur course employment worker compensation benefit require available bodily injury
PP_00_01_06_98,3,14,"5. Sustained while ""occupying"", or when struck
by, any vehicle (other than ""your covered
auto"") which is:
a. Owned by you; or
b. Furnished or available for your regular use",sustain occupy strike vehicle cover auto own furnished available regular use
PP_00_01_06_98,3,15,"6. Sustained while ""occupying"", or when struck
by, any vehicle (other than ""your covered
auto"") which is:
a. Owned by any ""family member""; or
b. Furnished or available for the regular use
of any ""family member""",sustain occupy strike vehicle cover auto own family member furnished available regular use family member
PP_00_01_06_98,4,0,"PP 00 01 06 98
Copyright, Insurance Services Office, Inc.,  1997 
Page 5 of 12
7. Sustained while ""occupying"" a vehicle without
a reasonable belief that that ""insured"" is enti-
tled to do so. This Exclusion (7.) does not ap-
ply to a ""family member"" using ""your covered
auto"" which is owned by you",pp copyright insurance services office page sustain occupy vehicle reasonable belief insure tle exclusion ply family member cover auto own
PP_00_01_06_98,4,1,"This Exclusion (8.) does not apply to ""bodily
injury"" sustained while ""occupying"" a:
a. Private passenger auto;
b. Pickup or van that you own; or
c. ""Trailer"" used with a vehicle described in a",exclusion apply bodily injury sustain occupy private passenger auto pickup van trailer vehicle describe
PP_00_01_06_98,4,2,"9. Caused by or as a consequence of:
a. Discharge of a nuclear weapon (even if
accidental);
b. War (declared or undeclared);
c. Civil war;
d. Insurrection; or
e. Rebellion or revolution",cause consequence discharge nuclear weapon accidental war declare undeclared civil war insurrection rebellion revolution
PP_00_01_06_98,4,3,"10. From or as a consequence of the following,
whether controlled or uncontrolled or however
caused:
a. Nuclear reaction;
b. Radiation; or
c. Radioactive contamination",consequence follow control uncontrolled cause nuclear reaction radiation radioactive contamination
