document_name,page_number,paragraph_number,text,tokenized
5105072011_booklet,42,0,"SAMPLE DOCUMENT39    3. FIRE DEPARTMENT SERVICE CHARGE    5. LOCKS    9. REFRIGERATED FOOD SPOILAGE    10. CREDIT CARD, FUND TRANSFER CARD, FORGERY AND COUNTERFEIT MONEY     With respect to any one loss, if two or more deductibles under this policy apply to the loss, only the highest deductible amount will apply.    3. Loss Settlement    a. We will settle covered losses to  COVERAGE C – PERSONAL PROPERTY at replacement cost.        Replacement cost will also apply to the following articles or classes of property if they are separately described and specifically insured in this policy:     (1) jewelry;     (2) furs and garments trimmed with fur or consisting principally of fur;     (3) cameras, projection machines, films and related articles of equipment;     (4) musical equipment and related articles of equipment;     (5) silverware, silver-plated ware, goldware, gold-plated ware and pewterware, but excluding pens, pencils, flasks, smoking implements or jewelry; and     (6) golfer’s equipment meaning golf clubs, golf clothing and golf equipment.        Replacement cost will not apply to other classes of property separately described and specifically insured.        We will pay no more than the least of the following amounts:     (1) replacement cost at the time of loss without deduction for depreciation;     (2) the full cost of repair at the time of loss;     (3) the limit of liability that applies to COVERAGE C – PERSONAL PROPERTY, if applicable; ",sample fire department service charge locks refrigerate food spoilage credit card fund transfer card forgery counterfeit money respect loss deductible policy apply loss high deductible apply loss settlement settle cover loss coverage c personal property replacement cost replacement cost apply follow article class property separately describe specifically insure policy jewelry fur garment trim fur consist principally fur camera projection machine film related article equipment musical equipment related article equipment silverware silver plate ware goldware gold plate ware pewterware exclude pen pencil flask smoking implement jewelry golfer equipment mean golf club golf clothing golf equipment replacement cost apply class property separately describe specifically insure pay follow amount replacement cost time loss deduction depreciation cost repair time loss limit liability apply coverage c personal property applicable
5105072011_booklet,43,0,"SAMPLE DOCUMENT40     (4) any applicable special limits of liability stated in this policy; or     (5) for loss to any item separately described and specifically insured in this policy, the limit of liability that applies to the item.        When the replacement cost for the entire loss is more than $2,500, we will pay no more than the actual cash value for the loss or damage until the actual repair or replacement is complete.        You may make a claim for loss on an actual cash value basis and then make a claim within 180 days after the loss for any additional liability in accordance with this endorsement.    b. Property listed below is not eligible for replacement cost settlement. Any loss will be settled at actual cash value at the time of loss, but not more than the amount required to repair or replace:     (1) Antiques, fine arts, paintings and similar articles of rarity or antiquity which cannot be replaced.     (2) Memorabilia, souvenirs, collectors items and similar articles whose age or history contribute to their value.     (3) Articles not maintained in good or workable condition.     (4) Articles that are outdated or obsolete and are stored or not being used.    c. We will settle covered losses to structures that are not buildings at the actual cash value at the time of loss, but not more than the amount required to repair or replace.    d. We will settle covered losses to buildings as follows:     (1) If the amount of a covered loss does not exceed $5,000, we may, at our option, pay the replacement cost of the damaged or destroyed part of the building before repair or replacement is made. ",sample applicable special limit liability state policy loss item separately describe specifically insure policy limit liability apply item replacement cost entire loss pay actual cash value loss damage actual repair replacement complete claim loss actual cash value basis claim day loss additional liability accordance endorsement property list eligible replacement cost settlement loss settle actual cash value time loss require repair replace antique fine art painting similar article rarity antiquity replace memorabilia souvenir collector item similar article age history contribute value articles maintain good workable condition article outdate obsolete store settle cover loss structure building actual cash value time loss require repair replace settle cover loss building follow covered loss exceed option pay replacement cost damage destroy building repair replacement
5105072011_booklet,44,0,"SAMPLE DOCUMENT41     (2) If the loss is not subject to payment under (1) above, and:        (a) if you elect not to repair or replace, we will settle for the lower of:         i. the actual cash value of the damaged or destroyed part of the building; or         ii. the limit of liability stated in the declarations for COVERAGE A – DWELLING for loss to the dwelling, or for COVERAGE B – OTHER STRUCTURES for loss to other buildings.        (b) if you elect to repair or replace, we will settle for the lower of:         i. the replacement cost less depreciation; or         ii. the limit of liability stated in the declarations for COVERAGE A - DWELLING for loss to the dwelling or for COVERAGE B – OTHER STRUCTURES for loss to other buildings;         until the repair or replacement has been completed as required.            After repair or replacement is completed as required, we will settle on a replacement cost basis for any added cost you actually and necessarily incurred to repair or replace the damaged or destroyed part of the building, not to exceed the amount of the limit of liability stated in the declarations  for COVERAGE A - DWELLING for loss to the dwelling or for COVERAGE B – OTHER STRUCTURES for loss to other buildings.            Repair or replacement is considered completed as required if:         i. it was started no more than six months after the date of initial ",sample loss subject payment elect repair replace settle low actual cash value damage destroy building ii limit liability state declaration coverage dwelling loss dwelling coverage b structures loss building b elect repair replace settle low replacement cost depreciation ii limit liability state declaration coverage dwelling loss dwelling coverage b structures loss building repair replacement complete require repair replacement complete require settle replacement cost basis add cost actually necessarily incur repair replace damage destroy building exceed limit liability state declaration coverage dwelling loss dwelling coverage b structures loss building repair replacement consider complete require start month date initial
5105072011_booklet,45,0,"SAMPLE DOCUMENT42 settlement under this provision, and it was completed during the following 12 months; and         ii. we were notified of the start date and the completion date within the 30 calendar days following each date.            Any loss claimed under (b) above that becomes ineligible for replacement cost settlement because repair or replacement was not completed as required will be settled as described under (a) above.    e. We will settle covered losses for your dwelling insured under COVERAGE A – DWELLING at replacement cost. If the amount of the loss on the dwelling exceeds the limit shown in the declarations for COVERAGE A – DWELLING and if you have complied with the following:     (1) insure the dwelling to 100% of its replacement cost as determined by us;     (2) accept any yearly adjustments by us of COVERAGE A – DWELLING reflecting changes in the cost of construction for the area;     (3) notify us, within 30 days of completion, of any alterations to the dwelling which increase the replacement cost of the dwelling by 5% or more; and     (4) repair or replace the damaged dwelling with equivalent construction and use on the premises;     we will settle covered losses for your dwelling insured under COVERAGE A – DWELLING as follows:     (1) The limit of liability for COVERAGE A – DWELLING will be no more than the amount necessarily and actually spent to repair or replace all or part of the dwelling insured under COVERAGE A – DWELLING, subject to a maximum cap not to exceed 125% of the ",sample settlement provision complete follow month ii notify start date completion date calendar day follow date loss claim b ineligible replacement cost settlement repair replacement complete require settle describe settle cover loss dwelling insure coverage dwelling replacement cost loss dwelling exceed limit show declaration coverage dwelling comply follow insure dwelling replacement cost determine accept yearly adjustment coverage dwelling reflect change cost construction area notify day completion alteration dwelling increase replacement cost dwelling repair replace damage dwelling equivalent construction use premise settle cover loss dwelling insure coverage dwelling follow limit liability coverage dwelling necessarily actually spend repair replace dwelling insure coverage dwelling subject maximum cap exceed
5105072011_booklet,46,0,"SAMPLE DOCUMENT43 COVERAGE A – DWELLING – Limit of Liability, with similar construction based on contemporary methods and materials of like kind and quality.     (2) We will not pay more than the actual cash value of the loss or damages until the repair or replacement is completed.     (3) You may file a claim on an actual cash value basis, and then within 180 days after the loss, provide written notice to us of your intent to file for any added amount due from this endorsement.        3.e. does not apply to land, including land on which the dwelling is located.        3.e. does not cover nor increase the coverage available for the additional costs incurred due to the enforcement of ordinances, laws, changes or revisions in building codes regulating the demolition, repair, construction, reconstruction or use of the dwelling. This applies whether the need for such increase or additional cost is preceded by, or concurrent with, a covered loss or not.        3.e. applies only to COVERAGE A – DWELLING and does not increase or otherwise affect coverage provided under COVERAGES B, C, or D, extension of coverage, endorsement or other change.     Our limit of liability for loss to any property insured under SECTION I shall not be increased because more than one person has an insurable interest in the property.    4. Your Duties After Loss    In case of a loss to covered property, you and any insured must comply with the following duties. We have no duty or obligation to provide any coverage under this policy unless you or any insured making a claim under this ",sample coverage dwelling limit liability similar construction base contemporary method material like kind quality pay actual cash value loss damage repair replacement complete file claim actual cash value basis day loss provide write notice intent file add endorsement apply land include land dwelling locate cover increase coverage available additional cost incur enforcement ordinance law change revision building code regulate demolition repair construction reconstruction use dwelling apply need increase additional cost precede concurrent covered loss apply coverage dwelling increase affect coverage provide coverages b c d extension coverage endorsement change limit liability loss property insure section shall increase person insurable interest property duty loss case loss cover property insured comply follow duty duty obligation provide coverage policy insured make claim
5105072011_booklet,47,0,"SAMPLE DOCUMENT44 policy have fully complied with the following conditions and duties.    a. Notification must be given promptly:     (1) to us;      (2) in case of theft, to the police; and     (3) in case of loss under the CREDIT CARD or FUND TRANSFER CARD coverage, to the credit card or fund transfer card company.    b. Any insured must:     (1) protect the property from further damage;     (2) take reasonable and necessary measures required to protect the property; and     (3) keep an accurate record of the cost of these measures.    c. Any insured must prepare and submit to us within 60 days of the loss an inventory of damaged or destroyed personal property showing in detail the quantity, description, date of acquisition, acquisition cost, fair market value, replacement cost or the replacement cost less depreciation, as applicable to the property, and the amount of loss claimed.  All bills, receipts and related documents that substantiate the figures in the inventory must be attached to the inventory.    d. Any insured must as often as we reasonably require:     (1) make the damaged property available for our inspection;      (2) provide us with records and documents we request, and permit us to make copies;      (3) submit to examinations under oath, not in the presence of any other insured, and sign and return to us the transcript of such examinations; and     (4) answer oral or written interrogatories.    e. You and any insured must, within 60 days after our request, submit to us your signed, sworn proof of loss providing us with:     (1) information on: ",sample policy fully comply follow condition duty notification give promptly case theft police case loss credit card fund transfer card coverage credit card fund transfer card company insured protect property damage reasonable necessary measure require protect property accurate record cost measure insure prepare submit day loss inventory damage destroy personal property show detail quantity description date acquisition acquisition cost fair market value replacement cost replacement cost depreciation applicable property loss claim bill receipt related document substantiate figure inventory attach inventory insured reasonably require damage property available inspection provide record document request permit copy submit examination oath presence insure sign return transcript examination answer oral write interrogatory insured day request submit sign swear proof loss provide information
5105072011_booklet,48,0,"SAMPLE DOCUMENT45        (a) the time and cause of loss;        (b) the interest of any insured and of all others in the property involved, and all liens on the property;        (c) other insurance which may cover the loss;        (d) changes in title, use, occupancy, location, possession of or exposure to the property during the term of the policy; and        (e) specifications and plans of any damaged or destroyed building or fixture, and detailed estimates for repair of the damage and the amount of any encumbrances;     (2) an inventory of damaged or destroyed personal property as described in c. above;     (3) receipts for additional living expenses incurred; and     (4) evidence or affidavit supporting a claim under the CREDIT CARD, FUND TRANSFER CARD, FORGERY AND COUNTERFEIT MONEY coverage, stating the amount and cause of loss.    f. Any insured must help us and cooperate with us in the investigation of any claim presented under this policy.    5. Loss to a Pair or Set    In case of loss to a pair or set, we may elect to:    a. repair or replace any part to restore the pair or set to its value before the loss; or    b. pay the difference between the value established for the property under Condition 3. Loss Settlement before and after the loss.    6. Glass Replacement    We will replace glass damaged in a loss covered under SECTION I with safety glazing material when required by ordinance or law.    7. Appraisal    If you and we fail to agree on the amount of a covered loss, and any insured making a claim ",sample time cause loss b interest insured property involve lien property c insurance cover loss d change title use occupancy location possession exposure property term policy e specification plan damage destroy building fixture detailed estimate repair damage encumbrance inventory damage destroy personal property describe receipt additional living expense incur evidence affidavit support claim credit card fund transfer card forgery counterfeit money coverage state cause loss insure help cooperate investigation claim present policy loss pair set case loss pair set elect repair replace restore pair set value loss pay difference value establish property condition loss settlement loss glass replacement replace glass damage loss cover section safety glazing material require ordinance law appraisal fail agree covered loss insured make claim
5105072011_booklet,49,0,"SAMPLE DOCUMENT46 has complied with all other conditions of the policy, either you, the insured or us can make a written request that the amount of loss be set by appraisal. If either you, any insured or we make a written request for appraisal that is accepted, each shall select a competent, independent appraiser and notify the other of the appraiser's identity within 20 calendar days of receipt of the request.     The two appraisers shall then select a competent, impartial umpire. If the two appraisers are unable to agree upon an umpire within 15 calendar days, you or we can request a judge of the court of the state in which the covered property is located to select an umpire with adequate notice to the other party.     The appraisers shall then set the amount of the loss pursuant to Condition 3. Loss Settlement, setting forth a replacement cost and actual cash value. If the appraisers submit a written report of an agreement to us, the amount agreed upon shall be the amount of the loss. If the appraisers fail to agree within a reasonable time, they shall submit their differences to the umpire. A written award signed by any two of these three shall set the amount of the loss pursuant to Condition 3. Loss Settlement, setting forth a replacement cost and actual cash value.     Each appraiser shall be paid by the party selecting that appraiser. Other expenses of the appraisal and the compensation of the umpire shall be paid equally by you and us.    8. Other Insurance    If there is other applicable insurance for a loss covered under SECTION I, we will pay only our share of the loss. Our share is the proportion that the limit of liability applicable under SECTION I bears to the total amount of insurance covering the loss.    ",sample comply condition policy insured write request loss set appraisal insured write request appraisal accept shall select competent independent appraiser notify appraiser identity calendar day receipt request appraiser shall select competent impartial umpire appraiser unable agree umpire calendar day request judge court state covered property locate select umpire adequate notice party appraiser shall set loss pursuant condition loss settlement set forth replacement cost actual cash value appraiser submit write report agreement agree shall loss appraiser fail agree reasonable time shall submit difference umpire write award sign shall set loss pursuant condition loss settlement set forth replacement cost actual cash value appraiser shall pay party select appraiser expense appraisal compensation umpire shall pay equally insurance applicable insurance loss cover section pay share loss share proportion limit liability applicable section bear total insurance cover loss
5105072011_booklet,50,0,"SAMPLE DOCUMENT47 9. Suits Against Us    We may not be sued unless all terms of this policy have been fully complied with. In addition, legal action may not be brought against us under SECTION I unless the action is started in conformance with the state laws that apply to this policy.    10. Our Option    At our option, we may:    a. Take part or all of the covered damaged property at the agreed or appraised value.    b. Repair or rebuild or replace covered damaged or destroyed property with property of like or reasonably similar kind and quality.    We will notify you of our intent, in writing, within 30 days after we receive your signed, sworn proof of loss.    11. Loss Payment    We will pay you unless another payee is named in the policy or is legally entitled to receive payment. Loss is payable within 30 calendar days after we receive your signed, sworn proof of loss and:    a. reach agreement with you;     b. an appraisal award is filed with us; or    c. a final judgment is entered.    12. Abandonment of Property    We need not accept any property abandoned by any insured.    13. Mortgage Clause    The word mortgagee includes trustee. If a mortgagee is named in this policy, any loss payable under COVERAGE A or COVERAGE B shall be paid to the mortgagee and you, as interests appear. If more than one mortgagee is named, the order of payment shall be the same as the order or precedence of the mortgages.    ",sample suit sue term policy fully comply addition legal action bring section action start conformance state law apply policy option option covered damage property agree appraise value repair rebuild replace cover damage destroy property property like reasonably similar kind quality notify intent writing day receive sign swear proof loss loss payment pay payee name policy legally entitle receive payment loss payable calendar day receive sign swear proof loss reach agreement appraisal award file final judgment enter abandonment property need accept property abandon insure mortgage clause word mortgagee include trustee mortgagee name policy loss payable coverage coverage b shall pay mortgagee interest appear mortgagee name order payment shall order precedence mortgage
5105072011_booklet,51,0,"SAMPLE DOCUMENT48    If we deny your claim, that denial shall not apply to a valid, covered claim of the mortgagee if the mortgagee:    a. notifies us promptly of any change in ownership, occupancy or substantial change in risk of which the mortgagee is aware including any and all foreclosure proceedings involving the residence premises;    b. pays any premium due under this policy when notified if you have neglected to pay the premium; and    c. submits a signed, sworn proof of loss within 60 calendar days after we notify the mortgagee of your failure to submit the required proof of loss.     Policy conditions relating to Other Insurance, Suits Against Us and Loss Payment apply to the mortgagee.     If the policy is cancelled or nonrenewed by us, the mortgagee shall be notified at least 10 calendar days before the date cancellation or nonrenewal will become effective.     If we pay the mortgagee for any loss and deny payment to you:    a. we are subrogated to all the rights of the mortgagee granted under the mortgage on the property, so we may recover such payment from you; or    b. at our option, we may pay to the mortgagee the lesser of the principal and interest due on the note on the date of loss or the amount payable under Condition 3. Loss Settlement; or    c. we may pay to the mortgagee the whole principal on the mortgage plus any accrued interest. In this event, we shall receive a full assignment and transfer of the mortgage and all securities held as collateral to the mortgage debt.    ",sample deny claim denial shall apply valid cover claim mortgagee mortgagee notify promptly change ownership occupancy substantial change risk mortgagee aware include foreclosure proceeding involve residence premise pay premium policy notify neglect pay premium submit sign swear proof loss calendar day notify mortgagee failure submit require proof loss policy condition relate insurance suit loss payment apply mortgagee policy cancel nonrenewe mortgagee shall notify calendar day date cancellation nonrenewal effective pay mortgagee loss deny payment subrogate right mortgagee grant mortgage property recover payment option pay mortgagee less principal interest note date loss payable condition loss settlement pay mortgagee principal mortgage plus accrued interest event shall receive assignment transfer mortgage security hold collateral mortgage debt
5105072011_booklet,52,0,"SAMPLE DOCUMENT49    Subrogation shall not impair the right of the mortgagee to recover the full amount of the mortgagee's claim.    14. No Benefit to Bailee    We will not recognize any assignment or grant any coverage that benefits a person or organization holding, storing or moving property for a fee regardless of any other provision of this policy.    15. Recovered Property    If you or we recover any property for which we have made payment under this policy, you or we will notify the other of the recovery. At your option, the property will be returned to or retained by you or it will become our property. If the recovered property is returned to or retained by you, our loss payment will be adjusted based on the amount of the payment we made for the recovered property.    16. Your Duty to Select and Maintain Policy Limits    At each policy renewal date, the amount of the limit of liability stated in the declarations for COVERAGE A may be adjusted to account for inflation, current building costs, changes in the cost of items of property and other factors. Any adjustment of the amount of the COVERAGE A limit of liability will result in proportionate adjustments of the amounts of limits of liability of COVERAGE B, COVERAGE C and COVERAGE D, and the amounts of the limits of liability of those OTHER COVERAGES – SECTION I, for which the limits of liability are a percentage of the COVERAGE A limit.     It is your duty, however, to select and maintain adequate amounts of insurance.     Any adjustment in the limits of liability listed above do not, in any way, represent, warrant, or guarantee that these adjustments will accurately account for inflation or that the amounts of coverage are adequate to repair or replace the damaged or destroyed property. ",sample subrogation shall impair right mortgagee recover mortgagee claim benefit bailee recognize assignment grant coverage benefit person organization holding store move property fee regardless provision policy recover property recover property payment policy notify recovery option property return retain property recover property return retain loss payment adjust base payment recover property duty select maintain policy limits policy renewal date limit liability state declaration coverage adjust account inflation current building cost change cost item property factor adjustment coverage limit liability result proportionate adjustment amount limit liability coverage b coverage c coverage d amount limit liability coverage section limit liability percentage coverage limit duty select maintain adequate amount insurance adjustment limit liability list way represent warrant guarantee adjustment accurately account inflation amount coverage adequate repair replace damage destroy property
5105072011_booklet,53,0,"SAMPLE DOCUMENT50 SECTION II – LIABILITY COVERAGES    COVERAGE E – PERSONAL LIABILITY COVERAGE F – MEDICAL PAYMENTS TO OTHERS    WHAT LOSSES ARE COVERED – COVERAGE E    1. We will pay for actual damages that any insured is legally obligated to pay due to bodily injury or property damage caused by an occurrence to which this coverage applies.     Damages do not include:    a. fines;    b. penalties;    c. restitution orders; or    d. attorney’s fees or costs; or    e. punitive damages.    2. We will defend any suit claiming damages for bodily injury or property damage to which this coverage applies. We will defend suit even if the allegations are groundless, false or fraudulent. Defense lawyers will be provided by us. We may pay the lawyer a flat fee to represent you. If any insured retains a lawyer for any claim, whether or not covered under this coverage, we will not pay the fees and costs charged by that lawyer. Our duty to defend ends when the amount we pay for damages resulting from one occurrence equals our limit of liability, including depositing funds into the court. We have no duty to defend any insured in any criminal action or proceeding in which the recovery of a fine, penalty or restitution is sought.    3. We may settle any claim or suit as we think appropriate.    WHAT LOSSES ARE COVERED – COVERAGE F    We will pay reasonable expenses actually incurred for necessary medical and funeral services because of bodily injury sustained as a result of an accident ",sample section ii liability coverages coverage e personal liability coverage f medical payment loss covered coverage e pay actual damage insure legally obligate pay bodily injury property damage cause occurrence coverage apply damages include fine penalty restitution order attorney fee cost punitive damage defend suit claim damage bodily injury property damage coverage apply defend suit allegation groundless false fraudulent defense lawyer provide pay lawyer flat fee represent insured retain lawyer claim cover coverage pay fee cost charge lawyer duty defend end pay damage result occurrence equal limit liability include deposit fund court duty defend insure criminal action proceeding recovery fine penalty restitution seek settle claim suit think appropriate loss covered coverage f pay reasonable expense actually incur necessary medical funeral service bodily injury sustain result accident
5105072011_booklet,54,0,"SAMPLE DOCUMENT51 to which this coverage applies. We will pay only for services actually incurred and reported to us within 3 years from the accident date. This coverage does not apply to you or regular residents of your household except residence employees.    This coverage applies to:    1. persons on an insured location with the permission of any insured, and    2. persons off an insured location if the bodily injury:    a. arises out of a condition on an insured location or the ways immediately adjoining;    b. is caused by the activities of any insured;    c. is caused by a residence employee in the course of that residence employee's employment by any insured; or    d. is caused by an animal owned by or in the care or custody of any insured except any animal that is excluded under 1.n. of WHAT LOSSES ARE NOT COVERED –  EXCLUSIONS - SECTION II.    WHAT LOSSES ARE NOT COVERED – EXCLUSIONS – SECTION II    1. Under SECTION II we do not cover:    a. Bodily injury or property damage arising out of:     (1) Intentional acts or omissions committed by or at the direction of any insured that could reasonably be expected or intended by an insured to result in bodily injury or property damage even if the bodily injury or property damage:        (a) is of a different kind, quality or degree than expected or intended; or        (b) is sustained by a different person or entity than expected or intended. ",sample coverage apply pay service actually incur report year accident date coverage apply regular resident household residence employee coverage apply person insured location permission insure person insured location bodily injury arise condition insured location way immediately adjoin cause activity insure cause residence employee course residence employee employment insure cause animal own care custody insure animal exclude loss covered exclusion section ii loss covered exclusion section ii section ii cover bodily injury property damage arise intentional act omission commit direction insured reasonably expect intend insured result bodily injury property damage bodily injury property damage different kind quality degree expect intend b sustain different person entity expect intend
5105072011_booklet,55,0,"SAMPLE DOCUMENT52         This applies whether or not the insured forms the intent or has the mental capacity to form the intent to cause bodily injury or property damage. You are deemed to intend the natural and probable consequences of your actions.         This exclusion does not apply to bodily injury resulting from the use of reasonable force by any insured to protect persons or property.     (2) Criminal acts or omissions, whether charged or not, committed by or at the direction of any insured that could reasonably be expected to result in bodily injury or property damage of any kind and in any degree.     (3) Acts or omissions committed by or at the direction of any insured while under the influence of any drug.          This exclusion does not apply to any acts or omissions committed while under the influence of any prescription drug legally dispensed in the U.S.A. and taken under the lawful order of and in compliance with the instructions of a health care professional licensed in the U.S.A.    b. Bodily injury or property damage arising out of any premises other than an insured location owned by or rented or leased to any insured.    c. Bodily injury or property damage arising out of or in connection with any business of any insured.        This exclusion does not apply:     (1) to the renting, leasing or holding for rental or lease of a residence of yours on an occasional basis, not exceeding 21 days during any one policy period, for the use only as a residence;     (2) to the renting, leasing or holding for rental or lease of a residence of yours ",sample apply insure form intent mental capacity form intent cause bodily injury property damage deem intend natural probable consequence action exclusion apply bodily injury result use reasonable force insured protect person property criminal act omission charge commit direction insured reasonably expect result bodily injury property damage kind degree act omission commit direction insured influence drug exclusion apply act omission commit influence prescription drug legally dispense take lawful order compliance instruction health care professional license bodily injury property damage arise premise insured location own rent lease insure bodily injury property damage arise connection business insure exclusion apply renting leasing hold rental lease residence occasional basis exceed day policy period use residence renting leasing hold rental lease residence
5105072011_booklet,56,0,"SAMPLE DOCUMENT53 in part, for the use as a residence by no more than two roomers or boarders; or     (3) to the renting, leasing or holding for rental or lease for use as a residence of that part of your dwelling on the residence premises that you do not occupy. This applies only if the dwelling is a two family dwelling.    d. Bodily injury or property damage arising out of the rendering of or failing to render professional services.    e. Bodily injury or property damage arising out of the manufacture, sale, delivery or transfer of any drug by any person.    f. Bodily injury or property damage arising out of the ownership, maintenance, use, loading or unloading of motorized vehicles, including trailers of any type.     This exclusion does not apply to:     (1) trailers not towed by, attached to or carried on motorized vehicles;     (2) motorized vehicles:        (a) designed to assist and used by the physically handicapped if:         (i) not subject to motorized vehicle registration; and         (ii) not designed, constructed or altered for travel on public roads;        (b) stored on an insured location and inoperable;        (c) used exclusively on an insured location;        (d) designed for recreational use off public roads, not subject to motorized vehicle registration and not owned by any insured;        (e) motorized golf carts not licensed and not required to be licensed for highway use; or         (f) off an insured location and the    motorized vehicle is:         (i) designed as a toy vehicle for use by children under thirteen years of age; ",sample use residence roomer boarder renting leasing hold rental lease use residence dwelling residence premise occupy apply dwelling family dwelling bodily injury property damage arise rendering fail render professional service bodily injury property damage arise manufacture sale delivery transfer drug person bodily injury property damage arise ownership maintenance use loading unloading motorize vehicle include trailer type exclusion apply trailer tow attach carry motorize vehicle motorize vehicle design assist physically handicapped subject motorize vehicle registration ii design construct alter travel public road b store insured location inoperable c exclusively insured location d design recreational use public road subject motorize vehicle registration own insure e motorize golf cart license require license highway use f insured location motorize vehicle design toy vehicle use child year age
5105072011_booklet,57,0,"SAMPLE DOCUMENT54         (ii) powered by one or more batteries; and         (iii) not built or modified after manufacture to exceed a speed of five miles per hour on level ground.    g. Bodily injury or property damage arising out of the ownership, maintenance, use, loading or unloading of watercraft:     (1) exceeding 26 feet 5 inches in overall length;     (2) powered by any inboard, jet-drive or inboard/outboard motor, and owned by, rented or leased to any insured;     (3) powered by any inboard, jet-drive or inboard/outboard motor exceeding 50 horsepower, and owned by, rented or leased to any insured; or     (4) powered by one or more outboard motors with a total of 25 or more horsepower, and owned by, rented or leased to any insured.        This exclusion does not apply while the watercraft is on an insured location or stored on land elsewhere.    h. Arising out of the ownership, maintenance, use, loading or unloading of an aircraft. An aircraft means any contrivance used or designed for flight, except model or hobby aircraft not used or designed to carry people or cargo;    i. Bodily injury or property damage arising out of any insured's:     (1) entrustment to any other person;     (2) vicarious parental liability, whether or not imposed by law, for the actions of a child or minor relating to the operation, maintenance, loading or unloading; or     (3) supervision of any other person in the operation, maintenance, loading or unloading;     of any motorized vehicle, including trailers of any type, or of any watercraft or aircraft not covered under SECTION II. ",sample ii power battery iii build modify manufacture exceed speed mile hour level ground bodily injury property damage arise ownership maintenance use loading unloading watercraft exceed foot inch overall length power inboard jet drive inboard outboard motor own rent lease insure power inboard jet drive inboard outboard motor exceed horsepower own rent lease insure power outboard motor total horsepower own rent lease insure exclusion apply watercraft insured location store land arise ownership maintenance use loading unloading aircraft aircraft mean contrivance design flight model hobby aircraft design carry people cargo bodily injury property damage arise insure entrustment person vicarious parental liability impose law action child minor relate operation maintenance loading unloading supervision person operation maintenance loading unloading motorize vehicle include trailer type watercraft aircraft cover section ii
5105072011_booklet,58,0,"SAMPLE DOCUMENT55    j. Caused directly or indirectly by war, including the following and any consequence of any of the following:     (1) undeclared war, civil war, insurrection, rebellion or revolution;     (2) warlike act by a military force or military personnel; or     (3) destruction, seizure or use for a military purpose.     Discharge of a nuclear weapon will be deemed a warlike act even if accidental.    k. Bodily injury or property damage arising out of, in connection with, aggravated by, or consisting of pollutants.    l. Bodily injury or property damage arising out of exposure to lead paint or other lead-based products.    m. Bodily injury or property damage arising out of exposure to asbestos.    n. Bodily injury or property damage arising out of the ownership of, custody of, or care for the following pure or mixed breed dogs:     (1) Pit Bull (also known as an American Pit Bull Terrier, an American Staffordshire Terrier, or a Staffordshire Bull Terrier);     (2) Rottweiler; or     (3) Canary Dog (also known as a Presa Canario or a Perro de Presa Canario);    o. Bodily injury arising out of the transmission by any person of any disease or of any organisms or agents capable of causing such disease through:     (1) personal physical contact of any person with any other person; or     (2) the transmission of any person’s body fluids to any other person.    p. Bodily injury arising out of actual, alleged or threatened:     (1) sexual misconduct, including but not limited to sexual harassment, sexual abuse and sexual molestation;      (2) corporal punishment; or     (3) physical, emotional or mental abuse;     whether or not committed with the intent to produce bodily injury. ",sample caused directly indirectly war include following consequence follow undeclared war civil war insurrection rebellion revolution warlike act military force military personnel destruction seizure use military purpose discharge nuclear weapon deem warlike act accidental bodily injury property damage arise connection aggravate consist pollutant bodily injury property damage arise exposure lead paint lead base product bodily injury property damage arise exposure asbestos bodily injury property damage arise ownership custody care follow pure mixed breed dog pit bull know american pit bull terrier american staffordshire terrier staffordshire bull terrier rottweiler canary dog know presa canario perro de presa canario bodily injury arise transmission person disease organism agent capable cause disease personal physical contact person person transmission person body fluid person bodily injury arise actual allege threaten sexual misconduct include limit sexual harassment sexual abuse sexual molestation corporal punishment physical emotional mental abuse commit intent produce bodily injury
