document_name,page_number,paragraph_number,text,tokenized
PP_00_01_06_98,3,1,"ered auto"" EXCLUSIONSWe do not provide Medical Payments Coverage forany ""insured"" for ""bodily injury"":1. Sustained while ""occupying"" any motorizedvehicle having fewer than four wheels 2. Sustained while ""occupying"" ""your coveredauto"" when it is being used as a public or liveryconveyance. This Exclusion (2.) does not ap-ply to a share-the-expense car pool 3. Sustained while ""occupying"" any vehicle lo-cated for use as a residence or premises 4. Occurring during the course of employment ifworkers' compensation benefits are required oravailable for the ""bodily injury"" 5. Sustained while ""occupying"", or when struckby, any vehicle (other than ""your coveredauto"") which is:a. Owned by you; orb. Furnished or available for your regular use 6. Sustained while ""occupying"", or when struckby, any vehicle (other than ""your coveredauto"") which is:a. Owned by any ""family member""; orb. Furnished or available for the regular useof any ""family member"" However, this Exclusion (6.) does not apply toyou ",ered auto exclusionswe provide medical payments coverage forany insure bodily sustain occupy motorizedvehicle have few wheel sustain occupy coveredauto public liveryconveyance exclusion ap ply share expense car pool sustain occupy vehicle lo cat use residence premise occur course employment ifworker compensation benefit require oravailable bodily injury sustain occupy struckby vehicle coveredauto own orb furnish available regular use sustain occupy struckby vehicle coveredauto own family member orb furnish available regular useof family member exclusion apply toyou
PP_00_01_06_98,4,0,"PP 00 01 06 98Copyright, Insurance Services Office, Inc.,  1997 Page 5 of 127. Sustained while ""occupying"" a vehicle withouta reasonable belief that that ""insured"" is enti-tled to do so. This Exclusion (7.) does not ap-ply to a ""family member"" using ""your coveredauto"" which is owned by you 8. Sustained while ""occupying"" a vehicle when itis being used in the ""business"" of an ""insured"" This Exclusion (8.) does not apply to ""bodilyinjury"" sustained while ""occupying"" a:a. Private passenger auto;b. Pickup or van that you own; orc. ""Trailer"" used with a vehicle described in a or b. above 9. Caused by or as a consequence of:a. Discharge of a nuclear weapon (even ifaccidental);b. War (declared or undeclared);c. Civil war;d. Insurrection; ore. Rebellion or revolution 10. From or as a consequence of the following,whether controlled or uncontrolled or howevercaused:a. Nuclear reaction;b. Radiation; orc. Radioactive contamination 11. Sustained while ""occupying"" any vehicle lo-cated inside a facility designed for racing, forthe purpose of:a. Competing in; orb. Practicing or preparing for;any prearranged or organized racing or speedcontest LIMIT OF LIABILITYA. The limit of liability shown in the Declarations forthis coverage is our maximum limit of liability foreach person injured in any one accident. This isthe most we will pay regardless of the number of:1. ""Insureds"";2. Claims made;3. Vehicles or premiums shown in the Declara-tions; or4. Vehicles involved in the accident B. No one will be entitled to receive duplicate pay-ments for the same elements of loss under thiscoverage and:1. Part A or Part C of this policy; or2. Any Underinsured Motorists Coverage pro-vided by this policy OTHER INSURANCEIf there is other applicable auto medical paymentsinsurance we will pay only our share of the loss. Ourshare is the proportion that our limit of liability bearsto the total of all applicable limits. However, anyinsurance we provide with respect to a vehicle you donot own shall be excess over any other collectibleauto insurance providing payments for medical orfuneral expenses PART C – UNINSURED MOTORISTS COVERAGEINSURING AGREEMENTA. We will pay compensatory damages which an""insured"" is legally entitled to recover from theowner or operator of an ""uninsured motor vehicle""because of ""bodily injury"":1. Sustained by an ""insured""; and2. Caused by an accident The owner's or operator's liability for these dam-ages must arise out of the ownership, mainte-nance or use of the ""uninsured motor vehicle"" Any judgment for damages arising out of a suitbrought without our written consent is not bindingon us B. ""Insured"" as used in this Part means:1. You or any ""family member"" 2. Any other person ""occupying"" ""your coveredauto"" 3. Any person for damages that person is entitledto recover because of ""bodily injury"" to whichthis coverage applies sustained by a persondescribed in 1. or 2. above C. ""Uninsured motor vehicle"" means a land motorvehicle or trailer of any type:1. To which no bodily injury liability bond or policy",pp insurance services office page sustain occupy vehicle withouta reasonable belief insure enti tle exclusion ap ply family member coveredauto own sustain occupy vehicle itis business insure exclusion apply bodilyinjury sustain occupy private passenger pickup van orc trailer vehicle describe cause consequence discharge nuclear weapon war declare civil insurrection ore rebellion revolution consequence following control uncontrolled howevercause nuclear radiation orc radioactive contamination sustain occupy vehicle lo cat inside facility design race forthe purpose compete orb practice prepare prearrange organize racing speedcontest limit liabilitya limit liability show declarations forthis coverage maximum limit liability foreach person injure accident isthe pay regardless number claim vehicle premium show declara tion vehicle involve accident entitle receive duplicate pay ment element loss thiscoverage c policy underinsured motorists coverage pro vide policy insuranceif applicable auto medical paymentsinsurance pay share loss ourshare proportion limit liability bearsto total applicable limit anyinsurance provide respect vehicle donot shall excess collectibleauto insurance provide payment medical orfuneral expense c uninsured motorists coverageinsure agreementa pay compensatory damage legally entitle recover theowner operator uninsured motor bodily sustain insure cause accident owner operator liability dam age arise ownership mainte nance use uninsured motor vehicle judgment damage arise suitbrought write consent bindingon insure family member person occupy coveredauto person damage person entitledto recover bodily injury whichthis coverage applie sustain persondescribed uninsured motor vehicle mean land motorvehicle trailer bodily injury liability bond policy
PP_00_01_06_98,4,1,"applies at the time of the accident 2. To which a bodily injury liability bond or policyapplies at the time of the accident. In this caseits limit for bodily injury liability must be lessthan the minimum limit for bodily injury liabilityspecified by the financial responsibility law ofthe state in which ""your covered auto"" is prin-cipally garaged ",apply time accident bodily injury liability bond policyapplie time accident caseit limit bodily injury liability lessthan minimum limit bodily injury liabilityspecifie financial responsibility law ofthe state covered auto prin cipally garage
PP_00_01_06_98,5,0,"Page 6 of 12Copyright, Insurance Services Office, Inc.,  1997PP 00 01 06 983. Which is a hit-and-run vehicle whose operatoror owner cannot be identified and which hits:a. You or any ""family member"";b. A vehicle which you or any ""family mem-ber"" are ""occupying""; orc. ""Your covered auto"" 4. To which a bodily injury liability bond or policyapplies at the time of the accident but thebonding or insuring company:a. Denies coverage; orb. Is or becomes insolvent However, ""uninsured motor vehicle"" does not in-clude any vehicle or equipment:1. Owned by or furnished or available for theregular use of you or any ""family member"" 2. Owned or operated by a self-insurer under anyapplicable motor vehicle law, except a self-insurer which is or becomes insolvent 3. Owned by any governmental unit or agency 4. Operated on rails or crawler treads 5. Designed mainly for use off public roads whilenot on public roads 6. While located for use as a residence or prem-ises EXCLUSIONSA. We do not provide Uninsured Motorists Coveragefor ""bodily injury"" sustained:1. By an ""insured"" while ""occupying"", or whenstruck by, any motor vehicle owned by that""insured"" which is not insured for this coverageunder this policy. This includes a trailer of anytype used with that vehicle 2. By any ""family member"" while ""occupying"", orwhen struck by, any motor vehicle you ownwhich is insured for this coverage on a primarybasis under any other policy B. We do not provide Uninsured Motorists Coveragefor ""bodily injury"" sustained by any ""insured"":1. If that ""insured"" or the legal representativesettles the ""bodily injury"" claim without ourconsent 2. While ""occupying"" ""your covered auto"" when itis being used as a public or livery conveyance This Exclusion (B.2.) does not apply to ashare-the-expense car pool 3. Using a vehicle without a reasonable beliefthat that ""insured"" is entitled to do so. ThisExclusion (B.3.) does not apply to a ""familymember"" using ""your covered auto"" which isowned by you C. This coverage shall not apply directly or indirectlyto benefit any insurer or self-insurer under any ofthe following or similar law:1. Workers' compensation law; or2. Disability benefits law D. We do not provide Uninsured Motorists Coveragefor punitive or exemplary damages LIMIT OF LIABILITYA. The limit of liability shown in the Declarations foreach person for Uninsured Motorists Coverage isour maximum limit of liability for all damages, in-cluding damages for care, loss of services ordeath, arising out of ""bodily injury"" sustained byany one person in any one accident. Subject tothis limit for each person, the limit of liabilityshown in the Declarations for each accident forUninsured Motorists Coverage is our maximumlimit of liability for all damages for ""bodily injury""resulting from any one accident This is the most we will pay regardless of thenumber of:1. ""Insureds"";2. Claims made;3. Vehicles or premiums shown in the Declara-tions; or4. Vehicles involved in the accident B. No one will be entitled to receive duplicate pay-",page insurance services office hit run vehicle operatoror owner identify hit family vehicle family mem ber occupy orc covered auto bodily injury liability bond policyapplie time accident thebonde insure company denies coverage orb insolvent uninsured motor vehicle clude vehicle own furnish available theregular use family member own operate self insurer anyapplicable motor vehicle law self insurer insolvent own governmental unit agency operate rail crawler tread design mainly use public road whilenot public road locate use residence prem ises exclusionsa provide uninsured motorist coveragefor bodily injury insure occupy whenstruck motor vehicle own insure coverageunder policy include trailer anytype vehicle family member occupy orwhen strike motor vehicle ownwhich insure coverage primarybasis policy provide uninsured motorist coveragefor bodily injury sustain insure legal representativesettle bodily injury claim ourconsent occupy covered auto itis public livery conveyance exclusion apply ashare expense car pool vehicle reasonable beliefthat insure entitle thisexclusion apply familymember covered auto isowne coverage shall apply directly indirectlyto benefit insurer self insurer ofthe following similar worker compensation law disability benefit law provide uninsured motorists coveragefor punitive exemplary damage limit liabilitya limit liability show declarations foreach person uninsured motorists coverage isour maximum limit liability damage clude damage care loss service ordeath arise bodily injury sustain byany person accident subject tothis limit person limit liabilityshown declarations accident foruninsured motorists coverage maximumlimit liability damage bodily accident pay regardless thenumber claim vehicle premium show declara tion vehicle involve accident entitle receive duplicate
PP_00_01_06_98,5,1,ments for the same elements of loss under thiscoverage and:1. Part A. or Part B. of this policy; or2. Any Underinsured Motorists Coverage pro-vided by this policy C. We will not make a duplicate payment under thiscoverage for any element of loss for which pay-ment has been made by or on behalf of personsor organizations who may be legally responsible D. We will not pay for any element of loss if a personis entitled to receive payment for the same ele-ment of loss under any of the following or similarlaw:1. Workers' compensation law; or2. Disability benefits law OTHER INSURANCEIf there is other applicable insurance available underone or more policies or provisions of coverage that issimilar to the insurance provided under this Part ofthe policy:1. Any recovery for damages under all such poli-cies or provisions of coverage may equal butnot exceed the highest applicable limit for anyone vehicle under any insurance providingcoverage on either a primary or excess basis 2. Any insurance we provide with respect to avehicle you do not own shall be excess overany collectible insurance providing such cov-erage on a primary basis ,ment element loss thiscoverage policy underinsured motorists coverage pro vide policy duplicate payment thiscoverage element loss pay ment behalf personsor organization legally responsible pay element loss personis entitle receive payment ele ment loss following worker compensation law disability benefit law insuranceif applicable insurance available underone policy provision coverage issimilar insurance provide ofthe recovery damage poli cie provision coverage equal butnot exceed high applicable limit vehicle insurance providingcoverage primary excess basis insurance provide respect avehicle shall excess overany collectible insurance provide cov erage primary basis
PP_00_01_06_98,6,0,"PP 00 01 06 98Copyright, Insurance Services Office, Inc.,  1997 Page 7 of 123. If the coverage under this policy is provided:a. On a primary basis, we will pay only ourshare of the loss that must be paid underinsurance providing coverage on a primarybasis. Our share is the proportion that ourlimit of liability bears to the total of all ap-plicable limits of liability for coverage pro-vided on a primary basis b. On an excess basis, we will pay only ourshare of the loss that must be paid underinsurance providing coverage on an excessbasis. Our share is the proportion that ourlimit of liability bears to the total of all ap-plicable limits of liability for coverage pro-vided on an excess basis ARBITRATIONA. If we and an ""insured"" do not agree:1. Whether that ""insured"" is legally entitled torecover damages; or2. As to the amount of damages which are re-coverable by that ""insured"";from the owner or operator of an ""uninsured motorvehicle"", then the matter may be arbitrated. How-ever, disputes concerning coverage under thisPart may not be arbitrated Both parties must agree to arbitration. If soagreed, each party will select an arbitrator. Thetwo arbitrators will select a third. If they cannotagree within 30 days, either may request that se-lection be made by a judge of a court having ju-risdiction B. Each party will:1. Pay the expenses it incurs; and2. Bear the expenses of the third arbitratorequally C. Unless both parties agree otherwise, arbitrationwill take place in the county in which the ""insured""lives. Local rules of law as to procedure and evi-dence will apply. A decision agreed to by two ofthe arbitrators will be binding as to:1. Whether the ""insured"" is legally entitled torecover damages; and2. The amount of damages. This applies only ifthe amount does not exceed the minimum limitfor bodily injury liability specified by the finan-cial responsibility law of the state in which""your covered auto"" is principally garaged. Ifthe amount exceeds that limit, either party maydemand the right to a trial. This demand mustbe made within 60 days of the arbitrators' de-cision. If this demand is not made, the amountof damages agreed to by the arbitrators will bebinding PART D – COVERAGE FOR DAMAGE TO YOUR AUTOINSURING AGREEMENTA. We will pay for direct and accidental loss to ""yourcovered auto"" or any ""non-owned auto"", includingtheir equipment, minus any applicable deductibleshown in the Declarations. If loss to more thanone ""your covered auto"" or ""non-owned auto"" re-sults from the same ""collision"", only the highestapplicable deductible will apply. We will pay forloss to ""your covered auto"" caused by:1. Other than ""collision"" only if the Declarationsindicate that Other Than Collision Coverage isprovided for that auto 2. ""Collision"" only if the Declarations indicate thatCollision Coverage is provided for that auto If there is a loss to a ""non-owned auto"", we willprovide the broadest coverage applicable to any""your covered auto"" shown in the Declarations B. ""Collision"" means the upset of ""your covered auto""",pp insurance services office page coverage policy provide primary basis pay ourshare loss pay underinsurance provide coverage primarybasis share proportion ourlimit liability bear total ap plicable limit liability coverage pro vide primary basis excess basis pay ourshare loss pay underinsurance provide coverage excessbasis share proportion ourlimit liability bear total ap plicable limit liability coverage pro vide excess basis arbitrationa insure insure legally entitle torecover damage damage coverable owner operator uninsured motorvehicle matter arbitrate dispute concern coverage thispart arbitrate party agree arbitration soagree party select arbitrator thetwo arbitrator select cannotagree day request se lection judge court have ju risdiction party pay expense incur bear expense arbitratorequally party agree arbitrationwill place county local rule law procedure evi dence apply decision agree ofthe arbitrator bind insure legally entitle torecover damage damage apply ifthe exceed minimum limitfor bodily injury liability specify finan cial responsibility law state covered auto principally garage ifthe exceed limit party maydemand right trial demand mustbe day arbitrator de cision demand amountof damage agree arbitrator bebinde d coverage damage autoinsuring agreementa pay direct accidental loss yourcovered auto non own auto includingtheir equipment minus applicable deductibleshown declaration loss thanone covered auto non own auto sult collision highestapplicable deductible apply pay forloss covered auto cause collision declarationsindicate collision coverage isprovide auto collision declarations indicate thatcollision coverage provide auto loss non own auto willprovide broad coverage applicable covered auto show declarations collision mean upset covered auto
PP_00_01_06_98,6,1,"or a ""non-owned auto"" or their impact with anothervehicle or object Loss caused by the following is considered otherthan ""collision"":1. Missiles or falling objects;2. Fire;3. Theft or larceny;4. Explosion or earthquake;5. Windstorm;6. Hail, water or flood;7. Malicious mischief or vandalism;8. Riot or civil commotion;9. Contact with bird or animal; or10. Breakage of glass If breakage of glass is caused by a ""collision"", youmay elect to have it considered a loss caused by""collision"" C. ""Non-owned auto"" means:1. Any private passenger auto, pickup, van or""trailer"" not owned by or furnished or availablefor the regular use of you or any ""family mem-ber"" while in the custody of or being operatedby you or any ""family member""; or2. Any auto or ""trailer"" you do not own while usedas a temporary substitute for ""your coveredauto"" which is out of normal use because of its:a. Breakdown;b. Repair;c. Servicing;d. Loss; ore. Destruction ",non own auto impact anothervehicle object loss cause following consider otherthan missile fall theft explosion hail water malicious mischief riot civil contact bird animal breakage glass breakage glass cause collision youmay elect consider loss cause non own auto private passenger auto pickup van own furnish availablefor regular use family mem ber custody operatedby family member auto trailer useda temporary substitute coveredauto normal use loss ore destruction
PP_00_01_06_98,7,0,"Page 8 of 12Copyright, Insurance Services Office, Inc.,  1997PP 00 01 06 98TRANSPORTATION EXPENSESA. In addition, we will pay, without application of adeductible, up to a maximum of $600 for:1. Temporary transportation expenses not ex-ceeding $20 per day incurred by you in theevent of a loss to ""your covered auto"". We willpay for such expenses if the loss is caused by:a. Other than ""collision"" only if the Declara-tions indicate that Other Than CollisionCoverage is provided for that auto b. ""Collision"" only if the Declarations indicatethat Collision Coverage is provided for thatauto 2. Expenses for which you become legally re-sponsible in the event of loss to a ""non-ownedauto"". We will pay for such expenses if the lossis caused by:a. Other than ""collision"" only if the Declara-tions indicate that Other Than CollisionCoverage is provided for any ""your coveredauto"" b. ""Collision"" only if the Declarations indicatethat Collision Coverage is provided for any""your covered auto"" However, the most we will pay for any ex-penses for loss of use is $20 per day B. If the loss is caused by:1. A total theft of ""your covered auto"" or a ""non-owned auto"", we will pay only expenses in-curred during the period:a. Beginning 48 hours after the theft; andb. Ending when ""your covered auto"" or the""non-owned auto"" is returned to use or wepay for its loss 2. Other than theft of a ""your covered auto"" or a""non-owned auto"", we will pay only expensesbeginning when the auto is withdrawn from usefor more than 24 hours C. Our payment will be limited to that period of timereasonably required to repair or replace the ""yourcovered auto"" or the ""non-owned auto"" EXCLUSIONSWe will not pay for:1. Loss to ""your covered auto"" or any ""non-ownedauto"" which occurs while it is being used as apublic or livery conveyance. This Exclusion(1.) does not apply to a share-the-expense carpool 2. Damage due and confined to:a. Wear and tear;b. Freezing;c. Mechanical or electrical breakdown orfailure; ord. Road damage to tires This Exclusion (2.) does not apply if the dam-age results from the total theft of ""your cov-ered auto"" or any ""non-owned auto"" 3. Loss due to or as a consequence of:a. Radioactive contamination;b. Discharge of any nuclear weapon (even ifaccidental);c. War (declared or undeclared);d. Civil war;e. Insurrection; orf. Rebellion or revolution 4. Loss to any electronic equipment designed forthe reproduction of sound and any accessoriesused with such equipment. This includes but isnot limited to:a. Radios and stereos;b. Tape decks; orc. Compact disc players This Exclusion (4.) does not apply to equip-ment designed solely for the reproduction ofsound and accessories used with such equip-ment, provided:a. The equipment is permanently installed in""your covered auto"" or any ""non-ownedauto""; orb. The equipment is:(1) Removable from a housing unit which ispermanently installed in the auto;(2) Designed to be solely operated by useof the power from the auto's electricalsystem; and(3) In or upon ""your covered auto"" or any",page insurance services office expensesa addition pay application adeductible maximum temporary transportation expense ex ceede day incur theevent loss covered auto willpay expense loss cause collision declara tion indicate collisioncoverage provide auto collision declarations indicatethat collision coverage provide thatauto expense legally sponsible event loss non ownedauto pay expense lossis cause collision declara tion indicate collisioncoverage provide coveredauto collision declarations indicatethat collision coverage provide covered auto pay ex pense loss use day loss cause total theft covered auto non own auto pay expense curre period begin hour theft andb end covered auto own auto return use wepay loss theft covered auto own auto pay expensesbeginne auto withdraw usefor hour payment limit period timereasonably require repair replace yourcovered auto non own auto exclusionswe pay loss covered auto non ownedauto occur apublic livery conveyance apply share expense carpool damage confine wear mechanical electrical breakdown orfailure ord road damage tire exclusion apply dam age result total theft cov ere auto non own auto loss consequence radioactive discharge nuclear weapon war declare civil insurrection orf rebellion revolution loss electronic equipment design forthe reproduction sound accessoriesuse equipment include isnot limit radios tape deck orc compact disc player exclusion apply equip ment design solely reproduction ofsound accessory equip ment provide equipment permanently instal cover auto non ownedauto orb equipment removable housing unit ispermanently instal design solely operate useof power auto electricalsystem covered auto
PP_00_01_06_98,7,1,"""non-owned auto"" at the time of loss 5. Loss to any electronic equipment that receivesor transmits audio, visual or data signals andany accessories used with such equipment This includes but is not limited to:a. Citizens band radios;b. Telephones;c. Two-way mobile radios;d. Scanning monitor receivers;e. Television monitor receivers;f. Video cassette recorders;g. Audio cassette recorders; orh. Personal computers This Exclusion (5.) does not apply to:a. Any electronic equipment that is necessaryfor the normal operation of the auto or themonitoring of the auto's operating systems;or",non own auto time loss loss electronic equipment receivesor transmit audio visual datum signal andany accessory equipment include limit citizens band way mobile scanning monitor television monitor video cassette audio cassette recorder orh personal computer exclusion apply electronic equipment necessaryfor normal operation auto themonitoring auto operate
PP_00_01_06_98,8,0,"PP 00 01 06 98Copyright, Insurance Services Office, Inc.,  1997 Page 9 of 12b. A permanently installed telephone designedto be operated by use of the power fromthe auto's electrical system and any acces-sories used with the telephone 6. Loss to tapes, records, discs or other mediaused with equipment described in Exclusions4. and 5 7. A total loss to ""your covered auto"" or any ""non-owned auto"" due to destruction or confiscationby governmental or civil authorities This Exclusion (7.) does not apply to the inter-ests of Loss Payees in ""your covered auto"" 8. Loss to:a. A ""trailer"", camper body, or motor home,which is not shown in the Declarations; orb. Facilities or equipment used with such""trailer"", camper body or motor home. Fa-cilities or equipment include but are notlimited to:(1) Cooking, dining, plumbing or refrigera-tion facilities;(2) Awnings or cabanas; or(3) Any other facilities or equipment usedwith a ""trailer"", camper body, or motorhome This Exclusion (8.) does not apply to a:a. ""Trailer"", and its facilities or equipment,which you do not own; orb. ""Trailer"", camper body, or the facilities orequipment in or attached to the ""trailer"" orcamper body, which you:(1) Acquire during the policy period; and(2) Ask us to insure within 14 days after youbecome the owner 9. Loss to any ""non-owned auto"" when used byyou or any ""family member"" without a reason-able belief that you or that ""family member""are entitled to do so 10. Loss to equipment designed or used for thedetection or location of radar or laser 11. Loss to any custom furnishings or equipment inor upon any pickup or van. Custom furnishingsor equipment include but are not limited to:a. Special carpeting or insulation;b. Furniture or bars;c. Height-extending roofs; ord. Custom murals, paintings or other decals orgraphics This Exclusion (11.) does not apply to acap, cover or bedliner in or upon any ""yourcovered auto"" which is a pickup 12. Loss to any ""non-owned auto"" being main-tained or used by any person while employedor otherwise engaged in the ""business"" of:a. Selling;b. Repairing;c. Servicing;d. Storing; ore. Parking;vehicles designed for use on public highways This includes road testing and delivery 13. Loss to ""your covered auto"" or any ""non-ownedauto"", located inside a facility designed forracing, for the purpose of:a. Competing in; orb. Practicing or preparing for;any prearranged or organized racing or speedcontest 14. Loss to, or loss of use of, a ""non-owned auto""rented by:a. You; orb. Any ""family member"";if a rental vehicle company is precluded fromrecovering such loss or loss of use, from youor that ""family member"", pursuant to the pro-visions of any applicable rental agreement orstate law LIMIT OF LIABILITYA. Our limit of liability for loss will be the lesser ofthe:1. Actual cash value of the stolen or damagedproperty; or2. Amount necessary to repair or replace theproperty with other property of like kind andquality However, the most we will pay for loss to:1. Any ""non-owned auto"" which is a trailer is",pp insurance services office page permanently instal telephone designedto operate use power fromthe auto electrical system acce sorie telephone loss tape record disc mediause equipment describe total loss covered auto non own auto destruction confiscationby governmental civil authority exclusion apply inter est loss payees covered auto loss trailer camper body motor home show declarations orb facility equipment camper body motor home fa cilitie equipment include notlimite cooking dining plumbing refrigera tion awning cabana facility equipment usedwith trailer camper body motorhome exclusion apply trailer facility equipment orb trailer camper body facility orequipment attach trailer orcamper body acquire policy period ask insure day youbecome owner loss non own auto byyou family member reason able belief family entitle loss equipment design thedetection location radar laser loss custom furnishing equipment inor pickup van custom furnishingsor equipment include limit special carpeting furniture height extend roof ord custom mural painting decal orgraphic exclusion apply acap cover bedliner yourcovered auto pickup loss non own auto main taine person employedor engage business store ore design use public highway include road testing delivery loss covered auto non ownedauto locate inside facility design forracing purpose compete orb practice prepare prearrange organize racing speedcontest loss loss use non own orb family rental vehicle company preclude fromrecovere loss loss use youor family member pursuant pro vision applicable rental agreement orstate law limit liabilitya limit liability loss less actual cash value steal damagedproperty necessary repair replace theproperty property like kind andquality pay loss non own auto trailer
PP_00_01_06_98,8,1,"$500 2. Equipment designed solely for the reproduc-tion of sound, including any accessories usedwith such equipment, which is installed in loca-tions not used by the auto manufacturer forinstallation of such equipment or accessories,is $1,000 B. An adjustment for depreciation and physicalcondition will be made in determining actual cashvalue in the event of a total loss C. If a repair or replacement results in better thanlike kind or quality, we will not pay for the amountof the betterment ",equipment design solely reproduc tion sound include accessory usedwith equipment instal loca tion auto manufacturer forinstallation equipment accessory adjustment depreciation physicalcondition determine actual cashvalue event total loss repair replacement result well thanlike kind quality pay amountof betterment
PP_00_01_06_98,9,0,"Page 10 of 12Copyright, Insurance Services Office, Inc.,  1997PP 00 01 06 98PAYMENT OF LOSSWe may pay for loss in money or repair or replacethe damaged or stolen property. We may, at ourexpense, return any stolen property to:1. You; or2. The address shown in this policy If we return stolen property we will pay for any dam-age resulting from the theft. We may keep all or partof the property at an agreed or appraised value If we pay for loss in money, our payment will includethe applicable sales tax for the damaged or stolenproperty NO BENEFIT TO BAILEEThis insurance shall not directly or indirectly benefitany carrier or other bailee for hire OTHER SOURCES OF RECOVERYIf other sources of recovery also cover the loss, wewill pay only our share of the loss. Our share is theproportion that our limit of liability bears to the total ofall applicable limits. However, any insurance weprovide with respect to a ""non-owned auto"" shall beexcess over any other collectible source of recoveryincluding, but not limited to:1. Any coverage provided by the owner of the""non-owned auto"";2. Any other applicable physical damage insur-ance;3. Any other source of recovery applicable to theloss APPRAISALA. If we and you do not agree on the amount of loss,either may demand an appraisal of the loss. Inthis event, each party will select a competent ap-praiser. The two appraisers will select an umpire The appraisers will state separately the actualcash value and the amount of loss. If they fail toagree, they will submit their differences to theumpire. A decision agreed to by any two will bebinding. Each party will:1. Pay its chosen appraiser; and2. Bear the expenses of the appraisal and umpireequally B. We do not waive any of our rights under this pol-icy by agreeing to an appraisal PART E – DUTIES AFTER AN ACCIDENT OR LOSSWe have no duty to provide coverage under thispolicy unless there has been full compliance with thefollowing duties:A. We must be notified promptly of how, when andwhere the accident or loss happened. Noticeshould also include the names and addresses ofany injured persons and of any witnesses B. A person seeking any coverage must:1. Cooperate with us in the investigation, settle-ment or defense of any claim or suit 2. Promptly send us copies of any notices orlegal papers received in connection with theaccident or loss 3. Submit, as often as we reasonably require:a. To physical exams by physicians we select We will pay for these exams b. To examination under oath and subscribethe same 4. Authorize us to obtain:a. Medical reports; andb. Other pertinent records 5. Submit a proof of loss when required by us C. A person seeking Uninsured Motorists Coveragemust also:1. Promptly notify the police if a hit-and-rundriver is involved 2. Promptly send us copies of the legal papers ifa suit is brought D. A person seeking Coverage For Damage To YourAuto must also:1. Take reasonable steps after loss to protect""your covered auto"" or any ""non-owned auto""and their equipment from further loss. We will",page insurance services office losswe pay loss money repair replacethe damage steal property ourexpense return steal property address show policy return steal property pay dam age result theft partof property agree appraise value pay loss money payment includethe applicable sale tax damaged stolenproperty benefit baileethis insurance shall directly indirectly benefitany carrier bailee hire sources recoveryif source recovery cover loss wewill pay share loss share theproportion limit liability bear total ofall applicable limit insurance weprovide respect non own auto shall beexcess collectible source recoveryincluding limit coverage provide owner own applicable physical damage insur source recovery applicable theloss appraisala agree loss demand appraisal loss inthis event party select competent ap praiser appraiser select umpire appraiser state separately actualcash value loss fail toagree submit difference theumpire decision agree bebinde party pay choose appraiser bear expense appraisal umpireequally waive right pol icy agree appraisal e duty accident losswe duty provide coverage thispolicy compliance thefollowe duty notify promptly andwhere accident loss happen noticeshould include name address ofany injure person witness person seek coverage cooperate investigation settle ment defense claim suit promptly send copy notice orlegal paper receive connection theaccident loss submit reasonably require physical exam physician select pay exam examination oath subscribethe authorize obtain medical report andb pertinent record submit proof loss require person seek uninsured motorists coveragemust promptly notify police hit rundriver involve promptly send copy legal paper ifa suit bring person seek coverage damage yourauto reasonable step loss cover auto non own equipment loss
PP_00_01_06_98,9,1,"pay reasonable expenses incurred to do this 2. Promptly notify the police if ""your coveredauto"" or any ""non-owned auto"" is stolen 3. Permit us to inspect and appraise the dam-aged property before its repair or disposal ",pay reasonable expense incur promptly notify police coveredauto non own auto steal permit inspect appraise dam aged property repair disposal
